period,family,p1,p2,sample_phase,peak_to_peak,capture,net_log_per_cycle,long_log_per_cycle,short_log_per_cycle,reversals_per_cycle
48,pulse,0.5,0.5,4,0.002,0.4999999999998687,0.001999999999999475,0.0009999999999995416,0.0009999999999999332,2.0
48,pulse,0.5,0.75,0,0.002,0.333333333333308,0.001333333333333232,0.0006666666666664331,0.0006666666666667988,2.0
48,pulse,0.5,0.75,1,0.002,0.33333333333330795,0.0013333333333332318,0.0006666666666664331,0.0006666666666667988,2.0
48,pulse,0.5,0.75,2,0.002,0.33333333333330795,0.0013333333333332318,0.0006666666666664331,0.0006666666666667988,2.0
48,pulse,0.5,0.75,3,0.002,0.333333333333308,0.001333333333333232,0.0006666666666664331,0.0006666666666667988,2.0
48,pulse,0.5,0.75,4,0.002,0.333333333333308,0.001333333333333232,0.0006666666666664331,0.0006666666666667988,2.0
48,pulse,1.0,0.25,0,0.002,0.5833333333332712,0.002333333333333085,0.0011666666666663027,0.0011666666666667823,2.0
48,pulse,1.0,0.25,1,0.002,0.5833333333332712,0.002333333333333085,0.0011666666666663027,0.0011666666666667823,2.0
48,pulse,1.0,0.25,2,0.002,0.5833333333332712,0.002333333333333085,0.0011666666666663027,0.0011666666666667823,2.0
48,pulse,1.0,0.25,3,0.002,0.5833333333332712,0.002333333333333085,0.0011666666666663027,0.0011666666666667823,2.0
48,pulse,1.0,0.25,4,0.002,0.5833333333332712,0.002333333333333085,0.0011666666666663027,0.0011666666666667823,2.0
48,pulse,1.0,0.5,0,0.002,0.6666666666666488,0.002666666666666595,0.001333333333333372,0.0013333333333332234,2.0
48,pulse,1.0,0.5,1,0.002,0.6666666666666488,0.002666666666666595,0.001333333333333372,0.0013333333333332234,2.0
48,pulse,1.0,0.5,2,0.002,0.6666666666666488,0.002666666666666595,0.001333333333333372,0.0013333333333332234,2.0
48,pulse,1.0,0.5,3,0.002,0.6666666666666488,0.002666666666666595,0.001333333333333372,0.0013333333333332234,2.0
48,pulse,1.0,0.5,4,0.002,0.6666666666666488,0.002666666666666595,0.001333333333333372,0.0013333333333332234,2.0
48,pulse,1.0,0.75,0,0.002,0.5833333333332795,0.002333333333333118,0.001166666666666578,0.0011666666666665403,2.0
48,pulse,1.0,0.75,1,0.002,0.5833333333332795,0.002333333333333118,0.001166666666666578,0.0011666666666665403,2.0
48,pulse,1.0,0.75,2,0.002,0.5833333333332795,0.002333333333333118,0.001166666666666578,0.0011666666666665403,2.0
48,pulse,1.0,0.75,3,0.002,0.5833333333332796,0.0023333333333331184,0.001166666666666578,0.0011666666666665403,2.0
48,pulse,1.0,0.75,4,0.002,0.5833333333332795,0.002333333333333118,0.001166666666666578,0.0011666666666665403,2.0
48,phase,0.0,0.0,0,0.005107050807568878,0.561205202191276,0.005852361902338485,0.002926180951169171,0.002926180951169314,2.0
48,phase,0.0,0.0,1,0.005107050807568878,0.561205202191276,0.005852361902338485,0.002926180951169171,0.002926180951169314,2.0
48,phase,0.0,0.0,2,0.005107050807568878,0.5612052021912761,0.0058523619023384855,0.002926180951169171,0.002926180951169314,2.0
48,phase,0.0,0.0,3,0.005107050807568878,0.561205202191276,0.0058523619023384855,0.002926180951169171,0.002926180951169314,2.0
48,phase,0.0,0.0,4,0.005107050807568878,0.5612052021912761,0.0058523619023384855,0.002926180951169171,0.002926180951169314,2.0
48,phase,0.0,1.5707963267948966,0,0.0053744305691317135,0.33485793282388726,0.004320319015875148,0.0021601595079373684,0.0021601595079377787,4.0
48,phase,0.0,1.5707963267948966,1,0.0053744305691317135,0.33485793282388726,0.004320319015875148,0.0021601595079373684,0.0021601595079377787,4.0
48,phase,0.0,1.5707963267948966,2,0.0053744305691317135,0.33485793282388726,0.004320319015875148,0.0021601595079373684,0.0021601595079377787,4.0
48,phase,0.0,1.5707963267948966,3,0.0053744305691317135,0.3348579328238872,0.004320319015875147,0.0021601595079373684,0.0021601595079377787,4.0
48,phase,0.0,1.5707963267948966,4,0.0053744305691317135,0.33485793282388726,0.004320319015875148,0.0021601595079373684,0.0021601595079377787,4.0
48,phase,0.0,3.141592653589793,0,0.004904788020321715,0.317585241445031,0.004325241702012084,0.002162620851006271,0.0021626208510058136,4.0
48,phase,0.0,3.141592653589793,1,0.004904788020321715,0.317585241445031,0.004325241702012084,0.0021626208510062707,0.0021626208510058136,4.0
48,phase,0.0,3.141592653589793,2,0.004904788020321715,0.317585241445031,0.004325241702012084,0.0021626208510062707,0.0021626208510058136,4.0
48,phase,0.0,3.141592653589793,3,0.004904788020321715,0.317585241445031,0.004325241702012084,0.002162620851006271,0.0021626208510058136,4.0
48,phase,0.0,3.141592653589793,4,0.004904788020321715,0.317585241445031,0.004325241702012084,0.002162620851006271,0.0021626208510058136,4.0
48,phase,0.0,4.71238898038469,0,0.005374430569131713,0.3488664386581241,0.004501056003735253,0.0022505280018676544,0.002250528001867598,4.0
48,phase,0.0,4.71238898038469,1,0.005374430569131713,0.34886643865812417,0.004501056003735253,0.0022505280018676544,0.002250528001867598,4.0
48,phase,0.0,4.71238898038469,2,0.005374430569131713,0.34886643865812417,0.004501056003735253,0.0022505280018676544,0.002250528001867598,4.0
48,phase,0.0,4.71238898038469,3,0.005374430569131713,0.3488664386581241,0.004501056003735253,0.0022505280018676544,0.002250528001867598,4.0
48,phase,0.0,4.71238898038469,4,0.005374430569131713,0.3488664386581241,0.004501056003735253,0.0022505280018676544,0.002250528001867598,4.0
48,phase,1.5707963267948966,0.0,0,0.005666362447443561,0.2676606293748321,0.0035429183739100704,0.0017714591869551289,0.001771459186954941,4.0
48,phase,1.5707963267948966,0.0,1,0.005666362447443561,0.2676606293748321,0.0035429183739100704,0.0017714591869551293,0.001771459186954941,4.0
48,phase,1.5707963267948966,0.0,2,0.005666362447443561,0.2676606293748321,0.0035429183739100704,0.001771459186955129,0.001771459186954941,4.0
48,phase,1.5707963267948966,0.0,3,0.005666362447443561,0.26766062937483204,0.0035429183739100695,0.0017714591869551293,0.001771459186954941,4.0
48,phase,1.5707963267948966,0.0,4,0.005666362447443561,0.2676606293748321,0.00354291837391007,0.001771459186955129,0.001771459186954941,4.0
48,phase,1.5707963267948966,1.5707963267948966,0,0.005327465784244586,0.3280415681575943,0.004111545480903508,0.0020557727404517446,0.002055772740451764,4.0
48,phase,1.5707963267948966,1.5707963267948966,1,0.005327465784244586,0.32804156815759417,0.004111545480903507,0.002055772740451745,0.002055772740451764,4.0
48,phase,1.5707963267948966,1.5707963267948966,2,0.005327465784244586,0.32804156815759417,0.004111545480903507,0.0020557727404517446,0.002055772740451764,4.0
48,phase,1.5707963267948966,1.5707963267948966,3,0.005327465784244586,0.32804156815759417,0.004111545480903507,0.002055772740451745,0.002055772740451764,4.0
48,phase,1.5707963267948966,1.5707963267948966,4,0.005327465784244586,0.3280415681575943,0.004111545480903508,0.0020557727404517446,0.002055772740451764,4.0
48,phase,1.5707963267948966,3.141592653589793,0,0.005545234825074343,0.48246504741729623,0.005449657486266894,0.002724828743133775,0.0027248287431331196,2.0
48,phase,1.5707963267948966,3.141592653589793,1,0.005545234825074343,0.48246504741729623,0.005449657486266894,0.002724828743133775,0.0027248287431331196,2.0
48,phase,1.5707963267948966,3.141592653589793,2,0.005545234825074343,0.48246504741729623,0.005449657486266894,0.0027248287431337745,0.0027248287431331196,2.0
48,phase,1.5707963267948966,3.141592653589793,3,0.005545234825074343,0.48246504741729623,0.005449657486266894,0.0027248287431337745,0.0027248287431331196,2.0
48,phase,1.5707963267948966,3.141592653589793,4,0.005545234825074343,0.48246504741729623,0.005449657486266894,0.0027248287431337745,0.0027248287431331196,2.0
48,phase,1.5707963267948966,4.71238898038469,0,0.005497952026686998,0.587457556651413,0.006464101615137819,0.0032320508075687304,0.003232050807569089,2.0
48,phase,1.5707963267948966,4.71238898038469,1,0.005497952026686998,0.587457556651413,0.00646410161513782,0.0032320508075687304,0.003232050807569089,2.0
48,phase,1.5707963267948966,4.71238898038469,2,0.005497952026686998,0.587457556651413,0.006464101615137819,0.0032320508075687304,0.003232050807569089,2.0
48,phase,1.5707963267948966,4.71238898038469,3,0.005497952026686998,0.587457556651413,0.006464101615137819,0.0032320508075687304,0.003232050807569089,2.0
48,phase,1.5707963267948966,4.71238898038469,4,0.005497952026686998,0.587457556651413,0.006464101615137819,0.0032320508075687304,0.003232050807569089,2.0
48,phase,3.141592653589793,0.0,0,0.005,0.472325075141477,0.005581459857600104,0.0027907299288006406,0.0027907299287994636,2.0
48,phase,3.141592653589793,0.0,1,0.005,0.472325075141477,0.005581459857600104,0.0027907299288006406,0.0027907299287994636,2.0
48,phase,3.141592653589793,0.0,2,0.005,0.47232507514147687,0.005581459857600103,0.0027907299288006406,0.0027907299287994636,2.0
48,phase,3.141592653589793,0.0,3,0.005,0.4723250751414769,0.005581459857600104,0.00279072992880064,0.0027907299287994636,2.0
48,phase,3.141592653589793,0.0,4,0.005,0.472325075141477,0.005581459857600104,0.0027907299288006406,0.0027907299287994636,2.0
48,phase,3.141592653589793,1.5707963267948966,0,0.004931854774886774,0.23592371388089253,0.0027989304173867873,0.0013994652086932687,0.001399465208693518,4.0
48,phase,3.141592653589793,1.5707963267948966,1,0.004931854774886774,0.23592371388089253,0.0027989304173867873,0.001399465208693269,0.001399465208693518,4.0
48,phase,3.141592653589793,1.5707963267948966,2,0.004931854774886774,0.23592371388089253,0.0027989304173867873,0.001399465208693269,0.001399465208693518,4.0
48,phase,3.141592653589793,1.5707963267948966,3,0.004931854774886774,0.23592371388089253,0.0027989304173867873,0.0013994652086932687,0.001399465208693518,4.0
48,phase,3.141592653589793,1.5707963267948966,4,0.004931854774886774,0.2359237138808925,0.002798930417386787,0.0013994652086932687,0.001399465208693518,4.0
48,phase,3.141592653589793,3.141592653589793,0,0.004297937542198946,0.22991608495456062,0.0025731633825990695,0.0012865816912998834,0.0012865816912991856,4.0
48,phase,3.141592653589793,3.141592653589793,1,0.004297937542198946,0.2299160849545606,0.002573163382599069,0.0012865816912998834,0.0012865816912991856,4.0
48,phase,3.141592653589793,3.141592653589793,2,0.004297937542198946,0.22991608495456062,0.0025731633825990695,0.0012865816912998836,0.0012865816912991856,4.0
48,phase,3.141592653589793,3.141592653589793,3,0.004297937542198946,0.22991608495456062,0.0025731633825990695,0.0012865816912998838,0.0012865816912991856,3.984375
48,phase,3.141592653589793,3.141592653589793,4,0.004297937542198946,0.22991608495456062,0.0025731633825990695,0.0012865816912998836,0.0012865816912991856,4.0
48,phase,3.141592653589793,4.71238898038469,0,0.004931854774886774,0.2923107441868762,0.003467889767311255,0.0017339448836557476,0.0017339448836555076,4.0
48,phase,3.141592653589793,4.71238898038469,1,0.004931854774886774,0.2923107441868762,0.003467889767311255,0.0017339448836557476,0.0017339448836555076,4.0
48,phase,3.141592653589793,4.71238898038469,2,0.004931854774886774,0.2923107441868762,0.0034678897673112554,0.0017339448836557476,0.0017339448836555073,4.0
48,phase,3.141592653589793,4.71238898038469,3,0.004931854774886774,0.2923107441868762,0.0034678897673112554,0.0017339448836557476,0.0017339448836555073,4.0
48,phase,3.141592653589793,4.71238898038469,4,0.004931854774886774,0.2923107441868762,0.003467889767311255,0.0017339448836557476,0.0017339448836555076,4.0
48,phase,4.71238898038469,0.0,0,0.005666362447443559,0.3515040147241512,0.004652720256909216,0.00232636012845475,0.002326360128454466,4.0
48,phase,4.71238898038469,0.0,1,0.005666362447443559,0.3515040147241512,0.004652720256909216,0.00232636012845475,0.002326360128454466,4.0
48,phase,4.71238898038469,0.0,2,0.005666362447443559,0.3515040147241512,0.004652720256909216,0.00232636012845475,0.002326360128454466,4.0
48,phase,4.71238898038469,0.0,3,0.005666362447443559,0.35150401472415127,0.004652720256909217,0.00232636012845475,0.002326360128454466,4.0
48,phase,4.71238898038469,0.0,4,0.005666362447443559,0.3515040147241512,0.004652720256909216,0.00232636012845475,0.0023263601284544654,3.984375
48,phase,4.71238898038469,1.5707963267948966,0,0.005497952026686997,0.6204950821878242,0.006827630724197853,0.0034138153620991056,0.0034138153620987474,2.0
48,phase,4.71238898038469,1.5707963267948966,1,0.005497952026686997,0.6204950821878241,0.006827630724197852,0.0034138153620991056,0.0034138153620987474,2.0
48,phase,4.71238898038469,1.5707963267948966,2,0.005497952026686997,0.6204950821878242,0.006827630724197853,0.0034138153620991056,0.0034138153620987474,2.0
48,phase,4.71238898038469,1.5707963267948966,3,0.005497952026686997,0.6204950821878241,0.006827630724197852,0.0034138153620991056,0.0034138153620987474,2.0
48,phase,4.71238898038469,1.5707963267948966,4,0.005497952026686997,0.6204950821878241,0.006827630724197852,0.0034138153620991056,0.0034138153620987474,2.0
48,phase,4.71238898038469,3.141592653589793,0,0.005545234825074342,0.5417146623688825,0.006118908262893758,0.003059454131446966,0.0030594541314467923,2.0
48,phase,4.71238898038469,3.141592653589793,1,0.005545234825074342,0.5417146623688825,0.006118908262893758,0.003059454131446966,0.0030594541314467923,2.0
48,phase,4.71238898038469,3.141592653589793,2,0.005545234825074342,0.5417146623688825,0.006118908262893758,0.003059454131446966,0.0030594541314467923,2.0
48,phase,4.71238898038469,3.141592653589793,3,0.005545234825074342,0.5417146623688825,0.006118908262893758,0.003059454131446966,0.0030594541314467923,2.0
48,phase,4.71238898038469,3.141592653589793,4,0.005545234825074342,0.5417146623688825,0.006118908262893758,0.0030594541314469662,0.0030594541314467923,2.0
48,phase,4.71238898038469,4.71238898038469,0,0.005327465784244586,0.33196851441231623,0.004160764298561387,0.0020803821492807436,0.002080382149280644,4.0
48,phase,4.71238898038469,4.71238898038469,1,0.005327465784244586,0.3319685144123162,0.0041607642985613865,0.0020803821492807436,0.002080382149280644,4.0
48,phase,4.71238898038469,4.71238898038469,2,0.005327465784244586,0.33196851441231623,0.004160764298561387,0.0020803821492807436,0.002080382149280644,3.984375
48,phase,4.71238898038469,4.71238898038469,3,0.005327465784244586,0.33196851441231623,0.004160764298561387,0.0020803821492807436,0.002080382149280644,4.0
48,phase,4.71238898038469,4.71238898038469,4,0.005327465784244586,0.33196851441231623,0.004160764298561387,0.0020803821492807436,0.002080382149280644,4.0
96,triangle,0.125,0.0,0,0.002,0.7142857142857105,0.002857142857142842,0.0014285714285711248,0.0014285714285717176,2.0
96,triangle,0.125,0.0,1,0.002,0.7142857142857106,0.0028571428571428424,0.0014285714285711248,0.0014285714285717176,2.0
96,triangle,0.125,0.0,2,0.002,0.7142857142857105,0.002857142857142842,0.0014285714285711248,0.0014285714285717176,2.0
96,triangle,0.125,0.0,3,0.002,0.7142857142857106,0.0028571428571428424,0.0014285714285711248,0.0014285714285717176,2.0
96,triangle,0.125,0.0,4,0.002,0.7142857142857105,0.002857142857142842,0.0014285714285711248,0.0014285714285717176,2.0
96,triangle,0.25,0.0,0,0.002,0.8194444444445538,0.003277777777778215,0.0016388888888889978,0.0016388888888892172,2.0
96,triangle,0.25,0.0,1,0.002,0.8194444444445537,0.0032777777777782146,0.0016388888888889978,0.0016388888888892172,2.0
96,triangle,0.25,0.0,2,0.002,0.8194444444445538,0.003277777777778215,0.0016388888888889978,0.0016388888888892172,2.0
96,triangle,0.25,0.0,3,0.002,0.8194444444445537,0.0032777777777782146,0.0016388888888889978,0.0016388888888892172,2.0
96,triangle,0.25,0.0,4,0.002,0.8194444444445538,0.003277777777778215,0.0016388888888889978,0.0016388888888892172,2.0
96,triangle,0.5,0.0,0,0.002,0.875000000000157,0.003500000000000628,0.0017500000000007026,0.0017499999999999257,2.0
96,triangle,0.5,0.0,1,0.002,0.8750000000001569,0.0035000000000006276,0.0017500000000007026,0.0017499999999999252,2.0
96,triangle,0.5,0.0,2,0.002,0.8750000000001569,0.0035000000000006276,0.0017500000000007026,0.0017499999999999252,2.0
96,triangle,0.5,0.0,3,0.002,0.875000000000157,0.003500000000000628,0.0017500000000007026,0.0017499999999999254,2.0
96,triangle,0.5,0.0,4,0.002,0.875000000000157,0.003500000000000628,0.0017500000000007026,0.0017499999999999254,2.0
96,triangle,0.75,0.0,0,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,triangle,0.75,0.0,1,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,triangle,0.75,0.0,2,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886556,2.0
96,triangle,0.75,0.0,3,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,triangle,0.75,0.0,4,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,triangle,0.875,0.0,0,0.002,0.7142857142858025,0.0028571428571432097,0.001428571428571636,0.0014285714285715734,2.0
96,triangle,0.875,0.0,1,0.002,0.7142857142858023,0.0028571428571432093,0.001428571428571636,0.0014285714285715736,2.0
96,triangle,0.875,0.0,2,0.002,0.7142857142858023,0.0028571428571432093,0.001428571428571636,0.0014285714285715734,2.0
96,triangle,0.875,0.0,3,0.002,0.7142857142858023,0.0028571428571432093,0.001428571428571636,0.0014285714285715736,2.0
96,triangle,0.875,0.0,4,0.002,0.7142857142858022,0.002857142857143209,0.001428571428571636,0.0014285714285715734,2.0
96,pulse,0.25,0.25,0,0.002,0.49999999999986955,0.0019999999999994783,0.0009999999999998547,0.0009999999999996232,2.0
96,pulse,0.25,0.25,1,0.002,0.49999999999986944,0.001999999999999478,0.0009999999999998547,0.0009999999999996232,2.0
96,pulse,0.25,0.25,2,0.002,0.49999999999986944,0.001999999999999478,0.0009999999999998547,0.0009999999999996232,2.0
96,pulse,0.25,0.25,3,0.002,0.49999999999986955,0.0019999999999994783,0.0009999999999998547,0.0009999999999996232,2.0
96,pulse,0.25,0.25,4,0.002,0.49999999999986955,0.0019999999999994783,0.0009999999999998547,0.0009999999999996232,2.0
96,pulse,0.25,0.5,0,0.002,0.6666666666666281,0.0026666666666665126,0.0013333333333330603,0.0013333333333334523,2.0
96,pulse,0.25,0.5,1,0.002,0.6666666666666281,0.0026666666666665126,0.0013333333333330603,0.0013333333333334521,2.0
96,pulse,0.25,0.5,2,0.002,0.6666666666666281,0.0026666666666665126,0.0013333333333330603,0.0013333333333334523,2.0
96,pulse,0.25,0.5,3,0.002,0.6666666666666281,0.0026666666666665126,0.0013333333333330603,0.0013333333333334521,2.0
96,pulse,0.25,0.5,4,0.002,0.6666666666666281,0.0026666666666665126,0.0013333333333330603,0.0013333333333334523,2.0
96,pulse,0.25,0.75,0,0.002,0.6111111111110072,0.002444444444444029,0.0012222222222218315,0.001222222222222197,2.0
96,pulse,0.25,0.75,1,0.002,0.6111111111110071,0.0024444444444440285,0.0012222222222218315,0.001222222222222197,2.0
96,pulse,0.25,0.75,2,0.002,0.6111111111110072,0.002444444444444029,0.0012222222222218315,0.001222222222222197,2.0
96,pulse,0.25,0.75,3,0.002,0.6111111111110072,0.002444444444444029,0.0012222222222218315,0.001222222222222197,2.0
96,pulse,0.25,0.75,4,0.002,0.6111111111110072,0.002444444444444029,0.0012222222222218315,0.001222222222222197,2.0
96,pulse,0.5,0.25,0,0.002,0.7499999999998155,0.002999999999999262,0.0014999999999993911,0.0014999999999998704,2.0
96,pulse,0.5,0.25,1,0.002,0.7499999999998155,0.002999999999999262,0.0014999999999993911,0.0014999999999998704,2.0
96,pulse,0.5,0.25,2,0.002,0.7499999999998155,0.002999999999999262,0.0014999999999993911,0.0014999999999998704,2.0
96,pulse,0.5,0.25,3,0.002,0.7499999999998155,0.002999999999999262,0.0014999999999993911,0.0014999999999998704,2.0
96,pulse,0.5,0.25,4,0.002,0.7499999999998155,0.002999999999999262,0.0014999999999993911,0.0014999999999998704,2.0
96,pulse,0.5,0.5,0,0.002,0.7916666666666605,0.0031666666666666423,0.0015833333333333953,0.0015833333333332466,2.0
96,pulse,0.5,0.5,1,0.002,0.7916666666666604,0.003166666666666642,0.0015833333333333953,0.0015833333333332466,2.0
96,pulse,0.5,0.5,2,0.002,0.7916666666666604,0.003166666666666642,0.0015833333333333953,0.0015833333333332466,2.0
96,pulse,0.5,0.5,3,0.002,0.7916666666666605,0.0031666666666666423,0.0015833333333333953,0.0015833333333332466,2.0
96,pulse,0.5,0.5,4,0.002,0.7916666666666605,0.0031666666666666423,0.0015833333333333953,0.0015833333333332466,2.0
96,pulse,0.5,0.75,0,0.002,0.8055555555556051,0.0032222222222224204,0.0016111111111112289,0.0016111111111111914,2.0
96,pulse,0.5,0.75,1,0.002,0.8055555555556051,0.0032222222222224204,0.0016111111111112289,0.0016111111111111914,2.0
96,pulse,0.5,0.75,2,0.002,0.8055555555556051,0.0032222222222224204,0.0016111111111112289,0.0016111111111111914,2.0
96,pulse,0.5,0.75,3,0.002,0.805555555555605,0.00322222222222242,0.0016111111111112289,0.0016111111111111914,2.0
96,pulse,0.5,0.75,4,0.002,0.8055555555556051,0.0032222222222224204,0.0016111111111112289,0.0016111111111111914,2.0
96,pulse,1.0,0.25,0,0.002,0.8194444444445538,0.003277777777778215,0.0016388888888889978,0.0016388888888892172,2.0
96,pulse,1.0,0.25,1,0.002,0.8194444444445537,0.0032777777777782146,0.0016388888888889978,0.0016388888888892172,2.0
96,pulse,1.0,0.25,2,0.002,0.8194444444445538,0.003277777777778215,0.0016388888888889978,0.0016388888888892172,2.0
96,pulse,1.0,0.25,3,0.002,0.8194444444445537,0.0032777777777782146,0.0016388888888889978,0.0016388888888892172,2.0
96,pulse,1.0,0.25,4,0.002,0.8194444444445538,0.003277777777778215,0.0016388888888889978,0.0016388888888892172,2.0
96,pulse,1.0,0.5,0,0.002,0.875000000000157,0.003500000000000628,0.0017500000000007026,0.0017499999999999257,2.0
96,pulse,1.0,0.5,1,0.002,0.8750000000001569,0.0035000000000006276,0.0017500000000007026,0.0017499999999999252,2.0
96,pulse,1.0,0.5,2,0.002,0.8750000000001569,0.0035000000000006276,0.0017500000000007026,0.0017499999999999252,2.0
96,pulse,1.0,0.5,3,0.002,0.875000000000157,0.003500000000000628,0.0017500000000007026,0.0017499999999999254,2.0
96,pulse,1.0,0.5,4,0.002,0.875000000000157,0.003500000000000628,0.0017500000000007026,0.0017499999999999254,2.0
96,pulse,1.0,0.75,0,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,pulse,1.0,0.75,1,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,pulse,1.0,0.75,2,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886556,2.0
96,pulse,1.0,0.75,3,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,pulse,1.0,0.75,4,0.002,0.8194444444443746,0.0032777777777774986,0.0016388888888888428,0.0016388888888886558,2.0
96,phase,0.0,0.0,0,0.0051094873265285735,0.8636445344921854,0.009014677869532106,0.004507338934766266,0.004507338934765841,2.0
96,phase,0.0,0.0,1,0.0051094873265285735,0.8636445344921854,0.009014677869532106,0.004507338934766266,0.004507338934765841,2.0
96,phase,0.0,0.0,2,0.0051094873265285735,0.8636445344921851,0.009014677869532105,0.004507338934766266,0.004507338934765841,2.0
96,phase,0.0,0.0,3,0.0051094873265285735,0.8636445344921854,0.009014677869532106,0.004507338934766266,0.004507338934765841,2.0
96,phase,0.0,0.0,4,0.0051094873265285735,0.8636445344921854,0.009014677869532106,0.004507338934766266,0.004507338934765841,2.0
96,phase,0.0,1.5707963267948966,0,0.005387033301626788,0.7408416857616692,0.00958311235664966,0.004791556178325178,0.0047915561783244826,4.0
96,phase,0.0,1.5707963267948966,1,0.005387033301626788,0.7408416857616692,0.009583112356649662,0.004791556178325178,0.0047915561783244826,4.0
96,phase,0.0,1.5707963267948966,2,0.005387033301626788,0.7408416857616692,0.00958311235664966,0.004791556178325178,0.0047915561783244826,4.0
96,phase,0.0,1.5707963267948966,3,0.005387033301626788,0.7408416857616692,0.00958311235664966,0.004791556178325178,0.0047915561783244826,4.0
96,phase,0.0,1.5707963267948966,4,0.005387033301626788,0.7408416857616692,0.00958311235664966,0.004791556178325178,0.0047915561783244826,4.0
96,phase,0.0,3.141592653589793,0,0.0049109932339025456,0.7261022430462454,0.00990691935260882,0.004953459676304205,0.004953459676304614,4.0
96,phase,0.0,3.141592653589793,1,0.0049109932339025456,0.7261022430462455,0.00990691935260882,0.004953459676304206,0.004953459676304614,4.0
96,phase,0.0,3.141592653589793,2,0.0049109932339025456,0.7261022430462454,0.00990691935260882,0.004953459676304205,0.004953459676304614,4.0
96,phase,0.0,3.141592653589793,3,0.0049109932339025456,0.7261022430462454,0.00990691935260882,0.004953459676304206,0.004953459676304614,4.0
96,phase,0.0,3.141592653589793,4,0.0049109932339025456,0.7261022430462454,0.00990691935260882,0.004953459676304205,0.004953459676304614,4.0
96,phase,0.0,4.71238898038469,0,0.005387033301626786,0.7205469625703581,0.009320591204928176,0.004660295602463511,0.004660295602464665,4.0
96,phase,0.0,4.71238898038469,1,0.005387033301626786,0.7205469625703583,0.009320591204928178,0.004660295602463511,0.004660295602464665,4.0
96,phase,0.0,4.71238898038469,2,0.005387033301626786,0.7205469625703581,0.009320591204928176,0.004660295602463511,0.004660295602464665,4.0
96,phase,0.0,4.71238898038469,3,0.005387033301626786,0.7205469625703581,0.009320591204928176,0.004660295602463511,0.004660295602464665,4.0
96,phase,0.0,4.71238898038469,4,0.005387033301626786,0.7205469625703581,0.009320591204928176,0.004660295602463511,0.004660295602464665,4.0
96,phase,1.5707963267948966,0.0,0,0.005686114240259766,0.704967858096994,0.009359230752213392,0.004679615376106963,0.004679615376106428,4.0
96,phase,1.5707963267948966,0.0,1,0.005686114240259766,0.7049678580969938,0.00935923075221339,0.004679615376106963,0.004679615376106428,4.0
96,phase,1.5707963267948966,0.0,2,0.005686114240259766,0.704967858096994,0.009359230752213392,0.004679615376106962,0.004679615376106428,4.0
96,phase,1.5707963267948966,0.0,3,0.005686114240259766,0.7049678580969938,0.00935923075221339,0.004679615376106963,0.004679615376106428,4.0
96,phase,1.5707963267948966,0.0,4,0.005686114240259766,0.704967858096994,0.009359230752213392,0.004679615376106963,0.004679615376106428,4.0
96,phase,1.5707963267948966,1.5707963267948966,0,0.005337676739217525,0.7189943980996912,0.009030133273046545,0.00451506663652281,0.0045150666365237355,4.0
96,phase,1.5707963267948966,1.5707963267948966,1,0.005337676739217525,0.7189943980996913,0.009030133273046546,0.00451506663652281,0.0045150666365237355,3.984375
96,phase,1.5707963267948966,1.5707963267948966,2,0.005337676739217525,0.7189943980996913,0.009030133273046546,0.00451506663652281,0.0045150666365237355,4.0
96,phase,1.5707963267948966,1.5707963267948966,3,0.005337676739217525,0.7189943980996913,0.009030133273046546,0.00451506663652281,0.0045150666365237355,4.0
96,phase,1.5707963267948966,1.5707963267948966,4,0.005337676739217525,0.7189943980996912,0.009030133273046545,0.00451506663652281,0.0045150666365237355,4.0
96,phase,1.5707963267948966,3.141592653589793,0,0.005549195089235667,0.8118906091907723,0.009192642572202977,0.004596321286101145,0.004596321286101833,2.0
96,phase,1.5707963267948966,3.141592653589793,1,0.005549195089235667,0.8118906091907723,0.009192642572202977,0.004596321286101145,0.004596321286101832,2.0
96,phase,1.5707963267948966,3.141592653589793,2,0.005549195089235667,0.8118906091907723,0.009192642572202977,0.004596321286101145,0.004596321286101832,2.0
96,phase,1.5707963267948966,3.141592653589793,3,0.005549195089235667,0.8118906091907723,0.009192642572202977,0.004596321286101145,0.004596321286101832,1.984375
96,phase,1.5707963267948966,3.141592653589793,4,0.005549195089235667,0.8118906091907723,0.009192642572202977,0.004596321286101145,0.004596321286101832,2.0
96,phase,1.5707963267948966,4.71238898038469,0,0.005524168426876089,0.8574218297329214,0.009479616215654824,0.004739808107827076,0.0047398081078277475,2.0
